"label","net","group","driver_pins","load_pins","driver_cells","load_cells","fanout","route_status","pips_count","nodes_count","route"
"second_except_data_ro4","u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1/in0[0]","data_ro_net","u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1/u_LUT6/O u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1/in0[0]","","u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1/u_LUT6 u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1","","2","ROUTED","4","5"," { CLBLM_M_C CLBLM_M_CMUX CLBLM_LOGIC_OUTS22 IMUX_L40 CLBLM_M_D1 }  "
"second_except_data_ro4","u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","","u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1/u_LUT6/I1 u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1/out[0]","","u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1/u_LUT6 u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1","10","ROUTED","44","45"," { CLBLM_M_D CLBLM_LOGIC_OUTS15  { FAN_ALT3 FAN_BOUNCE3 IMUX_L29 CLBLM_M_C2 }  EE4BEG3 SS6BEG3 SS6BEG3 SS6BEG3 SS6BEG3 SR1BEG_S0  { ER1BEG1 BYP_ALT5 BYP5 CLBLM_L_BX }  SR1BEG1  { BYP_ALT2 BYP_L2 CLBLL_L_CX }  ER1BEG2  { NE2BEG2 BYP_ALT2 BYP_L2 CLBLL_L_CX }   { BYP_ALT3 BYP3 CLBLM_M_CX }   { ER1BEG3 BYP_ALT6 BYP_L6 CLBLL_LL_DX }  NR1BEG2 EL1BEG1  { BYP_ALT1 BYP_L1 CLBLL_LL_AX }  NR1BEG1 GFAN1  { BYP_ALT6 BYP_L6 CLBLL_LL_DX }  BYP_ALT7 BYP_L7 CLBLL_L_DX }  "
"second_except_data_ro4","u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","","u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1/u_LUT6/I0 u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1/u_LUT6_0","","u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1/u_LUT6 u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1","11","ROUTED","53","54"," { CLBLM_L_AQ CLBLM_LOGIC_OUTS0  { NN2BEG0 NN6BEG0 NN6BEG0 NN6BEG0 NR1BEG0 IMUX_L32 CLBLM_M_C1 }  SE6BEG0  { SW2BEG0 SW6BEG0 WW2BEG0 IMUX1 CLBLM_M_A3 }  NR1BEG0 EL1BEG_N3 NE2BEG3  { IMUX_L6 CLBLL_L_A1 }   { IMUX_L7 CLBLL_LL_A1 }  NN2BEG3 EE2BEG3  { FAN_ALT3 FAN_BOUNCE3 IMUX_L3 CLBLL_L_A2 }  ER1BEG_S0 EE2BEG0  { IMUX32 CLBLL_LL_C1 }  EE4BEG0 EE2BEG0  { SS6BEG0 EE2BEG0 IMUX33 CLBLM_L_C1 }  NE6BEG0 NN6BEG0 NN6BEG0  { NR1BEG0 IMUX32 CLBLM_M_C1 }  NN6BEG0 SR1BEG_S0  { BYP_ALT1 BYP_BOUNCE1 IMUX3 CLBLM_L_A2 }  SW2BEG0 WW2BEG0 IMUX_L2 CLBLL_LL_A2 }  "
"second_except_data_ro4","u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/<const0>","data_ro_net","u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/GND/G","u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I1 u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I2 u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I3 u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I4 u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I5","u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/GND","u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6","6","ROUTED","925","979"," (  { INT_L_X26Y63/GND_WIRE  { INT_L_X26Y63/GFAN1  { INT_L_X26Y63/IMUX_L22 CLBLM_L_X26Y63/CLBLM_M_C3 }   { INT_L_X26Y63/IMUX_L28 CLBLM_L_X26Y63/CLBLM_M_C4 }   { INT_L_X26Y63/IMUX_L31 CLBLM_L_X26Y63/CLBLM_M_C5 }   { INT_L_X26Y63/IMUX_L38 CLBLM_L_X26Y63/CLBLM_M_D3 }   { INT_L_X26Y63/IMUX_L44 CLBLM_L_X26Y63/CLBLM_M_D4 }   { INT_L_X26Y63/IMUX_L45 CLBLM_L_X26Y63/CLBLM_M_D2 }  INT_L_X26Y63/IMUX_L47 CLBLM_L_X26Y63/CLBLM_M_D5 }  INT_L_X26Y63/GFAN0  { INT_L_X26Y63/IMUX_L35 CLBLM_L_X26Y63/CLBLM_M_C6 }  INT_L_X26Y63/IMUX_L43 CLBLM_L_X26Y63/CLBLM_M_D6 }  )   (  { INT_R_X43Y63/GND_WIRE  { INT_R_X43Y63/GFAN1  { INT_R_X43Y63/IMUX5 CLBLM_R_X43Y63/CLBLM_L_A6 }  INT_R_X43Y63/IMUX13 CLBLM_R_X43Y63/CLBLM_L_B6 }  INT_R_X43Y63/GFAN0  { INT_R_X43Y63/IMUX0 CLBLM_R_X43Y63/CLBLM_L_A3 }   { INT_R_X43Y63/IMUX9 CLBLM_R_X43Y63/CLBLM_L_A5 }   { INT_R_X43Y63/IMUX10 CLBLM_R_X43Y63/CLBLM_L_A4 }   { INT_R_X43Y63/IMUX16 CLBLM_R_X43Y63/CLBLM_L_B3 }   { INT_R_X43Y63/IMUX19 CLBLM_R_X43Y63/CLBLM_L_B2 }   { INT_R_X43Y63/IMUX25 CLBLM_R_X43Y63/CLBLM_L_B5 }  INT_R_X43Y63/IMUX26 CLBLM_R_X43Y63/CLBLM_L_B4 }  )   (  { INT_L_X40Y62/GND_WIRE  { INT_L_X40Y62/GFAN1  { INT_L_X40Y62/IMUX_L4 CLBLL_L_X40Y62/CLBLL_LL_A6 }  INT_L_X40Y62/IMUX_L12 CLBLL_L_X40Y62/CLBLL_LL_B6 }  INT_L_X40Y62/GFAN0  { INT_L_X40Y62/IMUX_L1 CLBLL_L_X40Y62/CLBLL_LL_A3 }   { INT_L_X40Y62/IMUX_L8 CLBLL_L_X40Y62/CLBLL_LL_A5 }   { INT_L_X40Y62/IMUX_L11 CLBLL_L_X40Y62/CLBLL_LL_A4 }   { INT_L_X40Y62/IMUX_L17 CLBLL_L_X40Y62/CLBLL_LL_B3 }   { INT_L_X40Y62/IMUX_L18 CLBLL_L_X40Y62/CLBLL_LL_B2 }   { INT_L_X40Y62/IMUX_L24 CLBLL_L_X40Y62/CLBLL_LL_B5 }  INT_L_X40Y62/IMUX_L27 CLBLL_L_X40Y62/CLBLL_LL_B4 }  )   (  { INT_R_X43Y59/GND_WIRE  { INT_R_X43Y59/GFAN1  { INT_R_X43Y59/IMUX22 CLBLM_R_X43Y59/CLBLM_M_C3 }   { INT_R_X43Y59/IMUX28 CLBLM_R_X43Y59/CLBLM_M_C4 }   { INT_R_X43Y59/IMUX31 CLBLM_R_X43Y59/CLBLM_M_C5 }   { INT_R_X43Y59/IMUX38 CLBLM_R_X43Y59/CLBLM_M_D3 }   { INT_R_X43Y59/IMUX44 CLBLM_R_X43Y59/CLBLM_M_D4 }   { INT_R_X43Y59/IMUX45 CLBLM_R_X43Y59/CLBLM_M_D2 ..."
"second_except_data_ro4","u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/O u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","","u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6 u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1","","10","ROUTED","44","45"," { CLBLM_M_D CLBLM_LOGIC_OUTS15  { FAN_ALT3 FAN_BOUNCE3 IMUX_L29 CLBLM_M_C2 }  EE4BEG3 SS6BEG3 SS6BEG3 SS6BEG3 SS6BEG3 SR1BEG_S0  { ER1BEG1 BYP_ALT5 BYP5 CLBLM_L_BX }  SR1BEG1  { BYP_ALT2 BYP_L2 CLBLL_L_CX }  ER1BEG2  { NE2BEG2 BYP_ALT2 BYP_L2 CLBLL_L_CX }   { BYP_ALT3 BYP3 CLBLM_M_CX }   { ER1BEG3 BYP_ALT6 BYP_L6 CLBLL_LL_DX }  NR1BEG2 EL1BEG1  { BYP_ALT1 BYP_L1 CLBLL_LL_AX }  NR1BEG1 GFAN1  { BYP_ALT6 BYP_L6 CLBLL_LL_DX }  BYP_ALT7 BYP_L7 CLBLL_L_DX }  "
"second_except_data_ro4","u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/out[0]","data_ro_net","","u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I0 u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/out[0]","","u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6 u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1","2","ROUTED","4","5"," { CLBLM_M_C CLBLM_M_CMUX CLBLM_LOGIC_OUTS22 IMUX_L40 CLBLM_M_D1 }  "
"second_except_data_ro4","u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/<const0>","sample_ro_net","u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/GND/G","u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/u_LUT6/I1 u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/u_LUT6/I2 u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/u_LUT6/I3 u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/u_LUT6/I4 u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/u_LUT6/I5","u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/GND","u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/u_LUT6","6","ROUTED","925","979"," (  { INT_L_X26Y63/GND_WIRE  { INT_L_X26Y63/GFAN1  { INT_L_X26Y63/IMUX_L22 CLBLM_L_X26Y63/CLBLM_M_C3 }   { INT_L_X26Y63/IMUX_L28 CLBLM_L_X26Y63/CLBLM_M_C4 }   { INT_L_X26Y63/IMUX_L31 CLBLM_L_X26Y63/CLBLM_M_C5 }   { INT_L_X26Y63/IMUX_L38 CLBLM_L_X26Y63/CLBLM_M_D3 }   { INT_L_X26Y63/IMUX_L44 CLBLM_L_X26Y63/CLBLM_M_D4 }   { INT_L_X26Y63/IMUX_L45 CLBLM_L_X26Y63/CLBLM_M_D2 }  INT_L_X26Y63/IMUX_L47 CLBLM_L_X26Y63/CLBLM_M_D5 }  INT_L_X26Y63/GFAN0  { INT_L_X26Y63/IMUX_L35 CLBLM_L_X26Y63/CLBLM_M_C6 }  INT_L_X26Y63/IMUX_L43 CLBLM_L_X26Y63/CLBLM_M_D6 }  )   (  { INT_R_X43Y63/GND_WIRE  { INT_R_X43Y63/GFAN1  { INT_R_X43Y63/IMUX5 CLBLM_R_X43Y63/CLBLM_L_A6 }  INT_R_X43Y63/IMUX13 CLBLM_R_X43Y63/CLBLM_L_B6 }  INT_R_X43Y63/GFAN0  { INT_R_X43Y63/IMUX0 CLBLM_R_X43Y63/CLBLM_L_A3 }   { INT_R_X43Y63/IMUX9 CLBLM_R_X43Y63/CLBLM_L_A5 }   { INT_R_X43Y63/IMUX10 CLBLM_R_X43Y63/CLBLM_L_A4 }   { INT_R_X43Y63/IMUX16 CLBLM_R_X43Y63/CLBLM_L_B3 }   { INT_R_X43Y63/IMUX19 CLBLM_R_X43Y63/CLBLM_L_B2 }   { INT_R_X43Y63/IMUX25 CLBLM_R_X43Y63/CLBLM_L_B5 }  INT_R_X43Y63/IMUX26 CLBLM_R_X43Y63/CLBLM_L_B4 }  )   (  { INT_L_X40Y62/GND_WIRE  { INT_L_X40Y62/GFAN1  { INT_L_X40Y62/IMUX_L4 CLBLL_L_X40Y62/CLBLL_LL_A6 }  INT_L_X40Y62/IMUX_L12 CLBLL_L_X40Y62/CLBLL_LL_B6 }  INT_L_X40Y62/GFAN0  { INT_L_X40Y62/IMUX_L1 CLBLL_L_X40Y62/CLBLL_LL_A3 }   { INT_L_X40Y62/IMUX_L8 CLBLL_L_X40Y62/CLBLL_LL_A5 }   { INT_L_X40Y62/IMUX_L11 CLBLL_L_X40Y62/CLBLL_LL_A4 }   { INT_L_X40Y62/IMUX_L17 CLBLL_L_X40Y62/CLBLL_LL_B3 }   { INT_L_X40Y62/IMUX_L18 CLBLL_L_X40Y62/CLBLL_LL_B2 }   { INT_L_X40Y62/IMUX_L24 CLBLL_L_X40Y62/CLBLL_LL_B5 }  INT_L_X40Y62/IMUX_L27 CLBLL_L_X40Y62/CLBLL_LL_B4 }  )   (  { INT_R_X43Y59/GND_WIRE  { INT_R_X43Y59/GFAN1  { INT_R_X43Y59/IMUX22 CLBLM_R_X43Y59/CLBLM_M_C3 }   { INT_R_X43Y59/IMUX28 CLBLM_R_X43Y59/CLBLM_M_C4 }   { INT_R_X43Y59/IMUX31 CLBLM_R_X43Y59/CLBLM_M_C5 }   { INT_R_X43Y59/IMUX38 CLBLM_R_X43Y59/CLBLM_M_D3 }   { INT_R_X43Y59/IMUX44 CLBLM_R_X43Y59/CLBLM_M_D4 }   { INT_R_X43Y59/IMUX45 CLBLM_R_X43Y59/CLBLM_M_D2 ..."
"second_except_data_ro4","u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/in0[0]","sample_ro_net","u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/u_LUT6/O u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/in0[0]","","u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/u_LUT6 u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1","","10","ROUTED","16","17"," { CLBLL_L_B CLBLL_LOGIC_OUTS9  { ER1BEG2 FAN_ALT5 FAN_BOUNCE5 CLK0 CLBLM_L_CLK }  SR1BEG2  { SE2BEG2 FAN_ALT5 FAN_BOUNCE5 CLK0 CLBLM_L_CLK }  BYP_ALT3 BYP_BOUNCE3 IMUX_L33 CLBLL_L_C1 }  "
"second_except_data_ro4","u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/out[0]","sample_ro_net","","u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/u_LUT6/I0 u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/out[0]","","u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1/u_LUT6 u_entropy_source/RO_SAMPLE_LOOP[0].u_LUT6_not1","10","ROUTED","12","13"," { CLBLL_L_A CLBLL_LOGIC_OUTS8  { SL1BEG0 ER1BEG1 CLK1 CLBLM_M_CLK }   { SS2BEG0 ER1BEG1 CLK1 CLBLM_M_CLK }  NL1BEG_N3 IMUX_L14 CLBLL_L_B1 }  "
"second_except_data_ro4","u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/<const0>","sample_ro_net","u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/GND/G","u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/u_LUT6/I1 u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/u_LUT6/I2 u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/u_LUT6/I3 u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/u_LUT6/I4 u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/u_LUT6/I5","u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/GND","u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/u_LUT6","6","ROUTED","925","979"," (  { INT_L_X26Y63/GND_WIRE  { INT_L_X26Y63/GFAN1  { INT_L_X26Y63/IMUX_L22 CLBLM_L_X26Y63/CLBLM_M_C3 }   { INT_L_X26Y63/IMUX_L28 CLBLM_L_X26Y63/CLBLM_M_C4 }   { INT_L_X26Y63/IMUX_L31 CLBLM_L_X26Y63/CLBLM_M_C5 }   { INT_L_X26Y63/IMUX_L38 CLBLM_L_X26Y63/CLBLM_M_D3 }   { INT_L_X26Y63/IMUX_L44 CLBLM_L_X26Y63/CLBLM_M_D4 }   { INT_L_X26Y63/IMUX_L45 CLBLM_L_X26Y63/CLBLM_M_D2 }  INT_L_X26Y63/IMUX_L47 CLBLM_L_X26Y63/CLBLM_M_D5 }  INT_L_X26Y63/GFAN0  { INT_L_X26Y63/IMUX_L35 CLBLM_L_X26Y63/CLBLM_M_C6 }  INT_L_X26Y63/IMUX_L43 CLBLM_L_X26Y63/CLBLM_M_D6 }  )   (  { INT_R_X43Y63/GND_WIRE  { INT_R_X43Y63/GFAN1  { INT_R_X43Y63/IMUX5 CLBLM_R_X43Y63/CLBLM_L_A6 }  INT_R_X43Y63/IMUX13 CLBLM_R_X43Y63/CLBLM_L_B6 }  INT_R_X43Y63/GFAN0  { INT_R_X43Y63/IMUX0 CLBLM_R_X43Y63/CLBLM_L_A3 }   { INT_R_X43Y63/IMUX9 CLBLM_R_X43Y63/CLBLM_L_A5 }   { INT_R_X43Y63/IMUX10 CLBLM_R_X43Y63/CLBLM_L_A4 }   { INT_R_X43Y63/IMUX16 CLBLM_R_X43Y63/CLBLM_L_B3 }   { INT_R_X43Y63/IMUX19 CLBLM_R_X43Y63/CLBLM_L_B2 }   { INT_R_X43Y63/IMUX25 CLBLM_R_X43Y63/CLBLM_L_B5 }  INT_R_X43Y63/IMUX26 CLBLM_R_X43Y63/CLBLM_L_B4 }  )   (  { INT_L_X40Y62/GND_WIRE  { INT_L_X40Y62/GFAN1  { INT_L_X40Y62/IMUX_L4 CLBLL_L_X40Y62/CLBLL_LL_A6 }  INT_L_X40Y62/IMUX_L12 CLBLL_L_X40Y62/CLBLL_LL_B6 }  INT_L_X40Y62/GFAN0  { INT_L_X40Y62/IMUX_L1 CLBLL_L_X40Y62/CLBLL_LL_A3 }   { INT_L_X40Y62/IMUX_L8 CLBLL_L_X40Y62/CLBLL_LL_A5 }   { INT_L_X40Y62/IMUX_L11 CLBLL_L_X40Y62/CLBLL_LL_A4 }   { INT_L_X40Y62/IMUX_L17 CLBLL_L_X40Y62/CLBLL_LL_B3 }   { INT_L_X40Y62/IMUX_L18 CLBLL_L_X40Y62/CLBLL_LL_B2 }   { INT_L_X40Y62/IMUX_L24 CLBLL_L_X40Y62/CLBLL_LL_B5 }  INT_L_X40Y62/IMUX_L27 CLBLL_L_X40Y62/CLBLL_LL_B4 }  )   (  { INT_R_X43Y59/GND_WIRE  { INT_R_X43Y59/GFAN1  { INT_R_X43Y59/IMUX22 CLBLM_R_X43Y59/CLBLM_M_C3 }   { INT_R_X43Y59/IMUX28 CLBLM_R_X43Y59/CLBLM_M_C4 }   { INT_R_X43Y59/IMUX31 CLBLM_R_X43Y59/CLBLM_M_C5 }   { INT_R_X43Y59/IMUX38 CLBLM_R_X43Y59/CLBLM_M_D3 }   { INT_R_X43Y59/IMUX44 CLBLM_R_X43Y59/CLBLM_M_D4 }   { INT_R_X43Y59/IMUX45 CLBLM_R_X43Y59/CLBLM_M_D2 ..."
"second_except_data_ro4","u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/in0[0]","sample_ro_net","u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/u_LUT6/O u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/in0[0]","","u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/u_LUT6 u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1","","10","ROUTED","15","16"," { CLBLL_L_C CLBLL_LOGIC_OUTS10  { SL1BEG2 FAN_ALT5 FAN_BOUNCE5 CLK_L0 CLBLL_L_CLK }   { SS2BEG2 FAN_ALT5 FAN_BOUNCE5 CLK_L0 CLBLL_L_CLK }  FAN_ALT5 FAN_BOUNCE5 IMUX_L41 CLBLL_L_D1 }  "
"second_except_data_ro4","u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/out[0]","sample_ro_net","","u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/u_LUT6/I0 u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/out[0]","","u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1/u_LUT6 u_entropy_source/RO_SAMPLE_LOOP[1].u_LUT6_not1","10","ROUTED","16","17"," { CLBLL_L_B CLBLL_LOGIC_OUTS9  { ER1BEG2 FAN_ALT5 FAN_BOUNCE5 CLK0 CLBLM_L_CLK }  SR1BEG2  { SE2BEG2 FAN_ALT5 FAN_BOUNCE5 CLK0 CLBLM_L_CLK }  BYP_ALT3 BYP_BOUNCE3 IMUX_L33 CLBLL_L_C1 }  "
